Event	ID	Name			Wwise Object Path	Notes
	47755571	vo_turret_rotator_damaged			\Default Work Unit\vo_turret_rotator_damaged	
	85617264	vo_target_unlocked			\Default Work Unit\vo_target_unlocked	
	257621937	vo_turret_rotator_functional			\Default Work Unit\vo_turret_rotator_functional	
	311966861	vo_track_functional_can_move			\Default Work Unit\vo_track_functional_can_move	
	575170028	vo_radio_damaged			\Default Work Unit\vo_radio_damaged	
	766987452	vo_track_damaged			\Default Work Unit\vo_track_damaged	
	825236543	vo_gun_destroyed			\Default Work Unit\vo_gun_destroyed	
	998311689	vo_surveying_devices_functional			\Default Work Unit\vo_surveying_devices_functional	
	1107412350	vo_gunner_killed			\Default Work Unit\vo_gunner_killed	
	1112395295	vo_surveying_devices_destroyed			\Default Work Unit\vo_surveying_devices_destroyed	
	1244332268	vo_track_destroyed			\Default Work Unit\vo_track_destroyed	
	1491984609	vo_target_captured			\Default Work Unit\vo_target_captured	
	1630212423	vo_turret_rotator_destroyed			\Default Work Unit\vo_turret_rotator_destroyed	
	1781671118	vo_loader_killed			\Default Work Unit\vo_loader_killed	
	2775977275	vo_surveying_devices_damaged			\Default Work Unit\vo_surveying_devices_damaged	
	2836359293	vo_target_lost			\Default Work Unit\vo_target_lost	
	3498324732	vo_track_functional			\Default Work Unit\vo_track_functional	
	3928775652	vo_radioman_killed			\Default Work Unit\vo_radioman_killed	
	4011208105	vo_gun_functional			\Default Work Unit\vo_gun_functional	

Game Parameter	ID	Name			Wwise Object Path	Notes
	5189176	RTPC_ext_menu_volume_voice_gui			\Default Work Unit\RTPC_ext_menu_volume_voice_gui	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	14781253	loader_killed_02	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\loader_killed_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_loader_killed\loader_killed_02		22652
	35899331	surveying_devices_damaged_06	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\surveying_devices_damaged_06_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_surveying_devices_damaged\surveying_devices_damaged_06		32479
	64109528	radioman_killed_04	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\radioman_killed_04_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_radioman_killed\radioman_killed_04		35817
	80842302	surveying_devices_destroyed_04	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\surveying_devices_destroyed_04_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_surveying_devices_destroyed\surveying_devices_destroyed_04		32410
	84774779	radioman_killed_02	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\radioman_killed_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_radioman_killed\radioman_killed_02		43590
	128285174	radioman_killed_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\radioman_killed_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_radioman_killed\radioman_killed_01		35817
	137948623	target_captured_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\target_captured_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_target_captured\target_captured_01		23159
	143894057	target_lost_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\target_lost_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_target_lost\target_lost_01		15985
	152689816	track_functional_04	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\track_functional_04_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_track_functional\track_functional_04		21770
	157689790	track_functional_03	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\track_functional_03_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_track_functional\track_functional_03		21770
	160644770	gunner_killed_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\gunner_killed_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_gunner_killed\gunner_killed_01		26192
	176652493	turret_rotator_functional_02	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\turret_rotator_functional_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_turret_rotator_functional\turret_rotator_functional_02		53833
	179590556	gun_functional_02	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\gun_functional_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_gun_functional\gun_functional_02		56154
	200027179	target_lost_04	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\target_lost_04_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_target_lost\target_lost_04		26207
	236540601	gun_functional_04	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\gun_functional_04_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_gun_functional\gun_functional_04		56154
	281935057	track_functional_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\track_functional_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_track_functional\track_functional_01		21770
	283522379	track_functional_can_move_02	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\track_functional_can_move_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_track_functional_can_move\track_functional_can_move_02		15863
	306580125	turret_rotator_destroyed_04	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\turret_rotator_destroyed_04_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_turret_rotator_destroyed\turret_rotator_destroyed_04		30848
	325962462	surveying_devices_damaged_03	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\surveying_devices_damaged_03_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_surveying_devices_damaged\surveying_devices_damaged_03		32479
	346457463	target_captured_07	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\target_captured_07_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_target_captured\target_captured_07		39565
	391592367	track_damaged_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\track_damaged_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_track_damaged\track_damaged_01		8969
	400438866	track_destroyed_03	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\track_destroyed_03_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_track_destroyed\track_destroyed_03		13979
	407542772	target_lost_02	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\target_lost_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_target_lost\target_lost_02		28851
	421258775	turret_rotator_functional_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\turret_rotator_functional_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_turret_rotator_functional\turret_rotator_functional_01		40483
	427410163	track_functional_can_move_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\track_functional_can_move_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_track_functional_can_move\track_functional_can_move_01		23060
	430048523	target_captured_02	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\target_captured_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_target_captured\target_captured_02		19230
	464580469	track_functional_can_move_07	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\track_functional_can_move_07_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_track_functional_can_move\track_functional_can_move_07		23060
	474754890	gun_destroyed_03	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\gun_destroyed_03_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_gun_destroyed\gun_destroyed_03		28313
	482360668	radio_damaged_05	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\radio_damaged_05_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_radio_damaged\radio_damaged_05		28520
	487224471	turret_rotator_damaged_02	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\turret_rotator_damaged_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_turret_rotator_damaged\turret_rotator_damaged_02		32946
	492655691	track_functional_02	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\track_functional_02_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_track_functional\track_functional_02		21770
	500344156	track_destroyed_06	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_3\.cache\Windows\Voices\English(US)\track_destroyed_06_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_track_destroyed\track_destroyed_06		16273
