Event	ID	Name			Wwise Object Path	Notes
	3406769	vo_enemy_no_hp_damage_at_attempt_and_chassis_damaged_by_player			\Default Work Unit\vo_enemy_no_hp_damage_at_attempt_and_chassis_damaged_by_player	
	40924856	vo_enemy_sighted			\Default Work Unit\vo_enemy_sighted	
	102434383	vo_enemy_hp_damaged_by_projectile_and_gun_damaged_by_player			\Default Work Unit\vo_enemy_hp_damaged_by_projectile_and_gun_damaged_by_player	
	136522141	vo_enemy_hp_damaged_by_projectile_and_chassis_damaged_by_player			\Default Work Unit\vo_enemy_hp_damaged_by_projectile_and_chassis_damaged_by_player	
	605448325	vo_dp_left_platoon			\Default Work Unit\vo_dp_left_platoon	
	664892591	vo_driver_killed			\Default Work Unit\vo_driver_killed	
	730352367	vo_enemy_no_hp_damage_at_no_attempt_and_chassis_damaged_by_player			\Default Work Unit\vo_enemy_no_hp_damage_at_no_attempt_and_chassis_damaged_by_player	
	831761693	vo_dp_been_excluded_platoon			\Default Work Unit\vo_dp_been_excluded_platoon	
	1057290642	vo_enemy_hp_damaged_by_projectile_by_player			\Default Work Unit\vo_enemy_hp_damaged_by_projectile_by_player	
	1193243693	vo_dp_platoon_joined			\Default Work Unit\vo_dp_platoon_joined	
	1302422561	vo_engine_destroyed			\Default Work Unit\vo_engine_destroyed	
	1316861587	vo_enemy_killed			\Default Work Unit\vo_enemy_killed	
	1332081395	vo_armor_not_pierced_by_player			\Default Work Unit\vo_armor_not_pierced_by_player	
	1702267773	vo_engine_damaged			\Default Work Unit\vo_engine_damaged	
	1713814001	vo_enemy_no_hp_damage_at_no_attempt_and_gun_damaged_by_player			\Default Work Unit\vo_enemy_no_hp_damage_at_no_attempt_and_gun_damaged_by_player	
	1736989749	vo_dp_platoon_dismissed			\Default Work Unit\vo_dp_platoon_dismissed	
	1946435397	vo_commander_killed			\Default Work Unit\vo_commander_killed	
	1988695347	vo_crew_deactivated			\Default Work Unit\vo_crew_deactivated	
	2301863335	vo_ally_killed_by_player			\Default Work Unit\vo_ally_killed_by_player	
	2509625173	vo_damage_by_near_explosion_by_player			\Default Work Unit\vo_damage_by_near_explosion_by_player	
	2524427447	vo_dp_player_joined_platoon			\Default Work Unit\vo_dp_player_joined_platoon	
	2655350512	vo_armor_ricochet_by_player			\Default Work Unit\vo_armor_ricochet_by_player	
	2717569914	vo_dp_platoon_created			\Default Work Unit\vo_dp_platoon_created	
	2921316646	vo_dp_assistance_been_requested			\Default Work Unit\vo_dp_assistance_been_requested	
	2979380528	vo_enemies_sighted			\Default Work Unit\vo_enemies_sighted	
	3166122996	vo_ammo_bay_damaged			\Default Work Unit\vo_ammo_bay_damaged	
	3175172091	vo_enemy_no_hp_damage_at_attempt_and_gun_damaged_by_player			\Default Work Unit\vo_enemy_no_hp_damage_at_attempt_and_gun_damaged_by_player	
	3563950026	vo_enemy_fire_started_by_player			\Default Work Unit\vo_enemy_fire_started_by_player	
	3716823038	vo_damage_by_near_explosion_by_enemy			\Default Work Unit\vo_damage_by_near_explosion_by_enemy	
	4148607935	vo_engine_functional			\Default Work Unit\vo_engine_functional	
	4209631318	vo_enemy_hp_damaged_by_explosion_at_direct_hit_by_player			\Default Work Unit\vo_enemy_hp_damaged_by_explosion_at_direct_hit_by_player	

Game Parameter	ID	Name			Wwise Object Path	Notes
	5189176	RTPC_ext_menu_volume_voice_gui			\Default Work Unit\RTPC_ext_menu_volume_voice_gui	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	7804888	engine_damaged_03	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_1\.cache\Windows\Voices\English(US)\engine_damaged_03_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_engine_damaged\engine_damaged_03		29764
	8852526	engine_damaged_07	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_1\.cache\Windows\Voices\English(US)\engine_damaged_07_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_engine_damaged\engine_damaged_07		29764
	19369136	damage_by_near_explosion_by_player_08	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_1\.cache\Windows\Voices\English(US)\damage_by_near_explosion_by_player_08_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_damage_by_near_explosion_by_player\damage_by_near_explosion_by_player_08		33328
	23305868	armor_not_pierced_by_player_05	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_1\.cache\Windows\Voices\English(US)\armor_not_pierced_by_player_05_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_armor_not_pierced_by_player\armor_not_pierced_by_player_05		33738
	27829749	armor_ricochet_by_player_12	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_1\.cache\Windows\Voices\English(US)\armor_ricochet_by_player_12_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_armor_ricochet_by_player\armor_ricochet_by_player_12		51611
	29118875	left_platoon_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_1\.cache\Windows\SFX\left_platoon_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_dp_left_platoon\left_platoon_01		25720
	59473055	armor_ricochet_by_player_01	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_1\.cache\Windows\Voices\English(US)\armor_ricochet_by_player_01_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_armor_ricochet_by_player\armor_ricochet_by_player_01		44773
	65228016	ally_killed_by_player_03	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_1\.cache\Windows\Voices\English(US)\ally_killed_by_player_03_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_ally_killed_by_player\ally_killed_by_player_03		26309
	81782830	damage_by_near_explosion_by_player_06	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_1\.cache\Windows\Voices\English(US)\damage_by_near_explosion_by_player_06_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_damage_by_near_explosion_by_player\damage_by_near_explosion_by_player_06		42322
	84482796	armor_pierced_by_player_08	F:\Tanks Stuff\RelHaxSoundMod\ingame voice\Base Pack\RelHax\RelHax_1\.cache\Windows\Voices\English(US)\armor_pierced_by_player_08_E843A46D.wem		\Actor-Mixer Hierarchy\Default Work Unit\voice_gui\vo_enemy_hp_damaged_by_projectile_by_player\armor_pierced_by_player_08		7000
